ID,Site,Star_Rating,Title,Review
118,BestBuy,Rated 5 out of 5 stars,I can actually hear,"I am pleased to provide a detailed review of the Sennheiser All-Day Clear Slim, an Over-the-Counter (OTC) self-fitting hearing aid designed to cater to individuals with mild to moderate hearing loss. This innovative device has garnered significant attention in the audiology community, and I shall delve into its features, performance, and overall user experience. 
Design and Comfort: 
The Sennheiser All-Day Clear Slim boasts a sleek, compact design that ensures a comfortable fit behind the ear. The device's slim profile and lightweight construction make it nearly imperceptible, allowing users to wear it with confidence. You can also stream music, and watch videos from your mobile device all while still being able to catch sounds around you. The ear tips, available in various sizes, provide a snug fit and effective sound isolation.
Sound Quality and Performance: 
The Sennheiser All-Day Clear Slim is equipped with advanced noise reduction technology, which effectively minimizes background noise and enhances speech clarity. The device's proprietary SoundPoint technology enables users to customize their listening experience, with three distinct sound profiles tailored to various environments. Additionally, the hearing aid's feedback cancellation feature ensures a seamless listening experience, free from high-pitched squeals.
Ease of Use and Self-Fitting: 
One of the standout features of the Sennheiser All-Day Clear Slim is its self-fitting capability. The accompanying mobile application guides users through a simple, step-by-step process to customize the device's settings according to their unique hearing needs. This intuitive approach eliminates the need for professional fitting, making the device more accessible to a wider audience.
Battery Life and Maintenance: 
The Sennheiser All-Day Clear Slim features a rechargeable battery, providing up to 16 hours of continuous use on a single charge. The device's battery life indicator and low-battery alerts ensure users are always aware of their power status. Furthermore, the hearing aid's design and easy-to-clean construction make maintenance a breeze.
Conclusion: 
The Sennheiser All-Day Clear Slim is a remarkable OTC self-fitting hearing aid that offers a unique blend of comfort, performance, and ease of use. Its advanced noise reduction technology, customizable sound profiles, and self-fitting capabilities make it an attractive option for individuals seeking a discreet and effective hearing solution. While it may not be suitable for those with more severe hearing loss, the Sennheiser All-Day Clear Slim is an excellent choice for those with mild to moderate hearing impairment."
118,BestBuy,Rated 1 out of 5 stars,Disappointing,"Disappointing.  That’s the best word to describe these. When you have a hearing aid made by an established, respected maker of hearing aids and sold through their highly respected consumer audio division, you have certain expectations. And at this price point, those expectations absolutely should be met. They are not.

Let me start with a basic statement on hearing loss. Hearing loss is an individual issue – everyone’s loss is different. This is particularly true in the frequencies that are impacted, both in terms of what the frequencies are and how bad the loss is at each frequency. 

Let’s start with the basics. Opening the surprisingly large package reveals a surprisingly large docking station for recharging. There’s also a smaller carry case, but with no ability to recharge from it. Opening the charging case reveals a slim, although not small, pair of hearing aids. You’ll have to charge them right away, as the case discharges at a surprisingly fast rate when the hearing aids are inserted. Once charged, the first thing you’re likely to notice is that the case is making a whistling noise. This is feedback, and the only way to get it to stop is to open the case and remove the hearing aids before closing it again.

The design has some interesting features. As the name notes, these units are slim, but they’re not small. (I’ve included a few comparison photos so you can gauge the size of these versus the Go Ultra and a professional Widex model.) While this may make them look unusual, the fit is quite comfortable and I found the slim design allowed them to pair well with my glasses. The microphones are also in the in-ear receiver rather than on the body of the unit. This approach is more like a completely in-ear design microphone. While it worked well, this design choice also causes the in-ear receiver to stick out more, making the hearing aid more noticeable than some more conventional designs.

The hearing aids come with an app, of course. Connecting and setting up is straight-forward, once the app stops crashing. The app crashed twice on me during connection and forced me to start over. I’m using an iPhone running the latest release, so there really is no excuse for this. 

Once the app finally allowed me to do the setup, it had me wear the hearing aids so that it could program them. This is the next design fail. The app allowed me to set volume, balance, and bass/mid/treble. This is not nearly enough detail to cover the nuance of individual hearing loss patterns, and Sonova / Sennheiser should know this. A good hearing aid, particularly at this price point, should tailor your experience to your specific loss pattern. The app did identify that I had a significant discrepancy in the loss level across the ears and recommended I see a medical professional, which is the right recommendation. 

Once they were in and programmed, the sound was clear and without delay (some competing models have slower chips that deliver a slightly delayed sound, making you feel like you’re perpetually stuck in a badly dubbed foreign movie). Unfortunately, the clear sound was overwhelmed by the lack of specific frequency control. If I turned it up loud enough the hear my girlfriend speak, then the dog barking was so loud it caused pain. If I set it to where the dog bark was comfortable, then I couldn’t hear my girlfriend or most other humans.

Of these hearing aids were 1/3 this price, I would still consider the design flaws, and particularly the lack of more precise settings, tuned by a proper in-home hearing test, unacceptable. At this price point and coming from an established hearing aid manufacturer, it’s downright inexcusable."
118,BestBuy,Rated 4 out of 5 stars,I like the fit and appearance,"The sound quality is clear. The all-day clear slim hearing aids app was easy to download and use. I like that I can answer my calls with the hearing aids. But I had some difficulty with controlling the volume you have to increase with the right aid and decrease with the left aid. I like the hearing aids wear ability, I get to wear them all day."
118,BestBuy,Rated 3 out of 5 stars,Not Good Enough,"I gave these a try, considering they were about 2k less than the Signia model I eventually got from  the regular hearing Doctor. Since I have severe hearing loss in the left ear, these just didn't give me enough boost. I have just moderate loss in the right ear so the extra high frequency allowed me to hear the leaves crunch and the birds chirp. But, comparing the two, I had to go back to the original high dollar hearing aids. They are smaller, sound clearer, and fit better. These Sennheisers should be good for you if you have moderate hearing loss."
118,BestBuy,Rated 4 out of 5 stars,Good but not good enough,"Yes there is a lot of good to be said for these hearing aids. I like that the controls for these hearing aids can be pared to your cell phone for controlling volume and pitch control. They definitely helped in my hearing. On the bad side I did not like that they showed up so much on my ear. I am a white older man and the hearing aids are black colored and they are big so they show up very much. If I was a girl, I could cover them with longer hair. The ear part that fits in my ear canal was too big so they fit just barely okay. Most other hearing aids come with extra ear buds of different sizes so they will fit better. I did like the free trial period that Best Buy offered, that was nice."
118,BestBuy,Rated 4 out of 5 stars,Nice hearing aids,The Sennheiser all day clear slim hearing aids has great clarity. It was easy to connect and the app works well. I would like it if the controller that goes in the back of the ear was smaller.
118,BestBuy,Rated 5 out of 5 stars,"Durable, lightweight and good clarity hearing aid",One of the best hearing aids you'll ever try. Out here you don't want the hearing aid to be too heavy and this definitely isn't. You want it to be very clear which this has good amount of clarity to it. Another great thing is that you don't have to worry about if it drops out your ear and brakes because it's very durable. I give two thumbs up of approval for this hearing aid and would gladly recommend it to anybody that uses one daily like I do.
118,BestBuy,Rated 3 out of 5 stars,Good product for some people but not for me,"Not appropriate for severe hearing loss.  When I was getting my hearing sids serviced, I tried the product to no avails .  I had a ‘hearing’ family member try them and they condidered the sound quality to be nice."
118,BestBuy,Rated 5 out of 5 stars,Love Them,"I love my hearing aids. I had tried another brand but hated the sound quality.  i cabe stream music, Connect to my laptop and answer calls.  You will not regate your decision to Parchase these hesring kids."
118,BestBuy,Rated 4 out of 5 stars,"""Great Purchase""","Purchased the Sennheiser - All Day Clear Slim - OTC Self-fitting hearing Aids for my husband.  He is very hard of hearing and the hearing aids have made his life a lot more enjoyable and easier to hear and converse with people - which he was unable to do before without asking people to ""repeat"" what they said constantly.  The only negative thing I can say was the hearing aids were rather expensive, but still a great purchase for the joy of hearing and conversation clarity without the constant repeating."
118,BestBuy,Rated 4 out of 5 stars,not bad. charging case is wonky.,they are fine. they help me hear but not as good as my KS 9.0 i lost. the app is a little wonky. the charging case is too. more often than not i have to triple check that one of the hearing aids is ACTUALLY charging.
118,BestBuy,Rated 4 out of 5 stars,Hearing aids,"Good item, sleek look - exchange is easy 
Pleasant customer service"
118,BestBuy,Rated 4 out of 5 stars,Pretty darn good...,"The Sennheiser - All-Day Clear Slim - OTC Self-Fitting Hearing Aids have been…well, they’ve been a blessing.  To be able to hear more in a social setting is wonderful.  I’m using the phrase, “I’m sorry, what?” much less.  I appreciate that.  My family appreciates that.

The All-Day Clear Slims, like any hearing device, will take some time to get used to.  Incoming sound/voices seem to have a bit of a ‘canned’ quality.  I figure that’s going to take time for my brain to work out — and for me to fine tune as time goes on.  One thing that has made this experience much easier to deal with is the setup and controlling capabilities of the All-Day Clear mobile app.  It was one of the least tedious, easy setups that I have experienced with OTC hearing aids.  Thank you, Sennheiser.

Over time, I can only imagine that I’ll be using the app less and less.  Right now, it’s great to have total command as I continue to become familiar with them.  I can fine tune balance, volume, and tone (with an EQ) in either a split fashion, or both left and right together.  My set has two sound settings — Automatic, which seems to adjust incoming sound based upon your surroundings (like in a constantly changing social setting), and what Sennheiser calls the Live Music setting.  This setting seems to take everything in just as it is.  I have found myself having the Automatic setting on during most of the day.  When I’m relaxing in the evening and watching the TV or a movie, I prefer the Live Music setting…fewer sounds/voices dropping out and then returning.  Everything seems to stay more constant.  This is all kind of hard to explain.  You need to experience it yourself.

There are a couple things I wish were different —  

I wish the charging case had an internal battery to charge the aids overnight.  As it is, the case does need to be plugged in via USB-C.

I wish the receiver buds were tan or semi-translucent instead of black.  Less noticeable.

I wish the connective wire from the main body to the ear bud was just a tad bit longer — but that’s just the ‘design’ of my earlobe.

Even with all this in mind, these are darn good hearing aids.  Try ‘em out.  You’ll want to check with Sennheiser, but I believe that they offer a 30-day trial period…and with these, you don’t have to buy any hearing aid batteries ever again!"
118,BestBuy,Rated 5 out of 5 stars,I like this product,"I recently had the opportunity to try the Sennheiser All Day Clear Slim product and I am happy to share my positive review about it. First of all, I must highlight the exceptional sound quality it offers. The bass is deep and powerful, while the treble is clear and precise, providing a most enjoyable listening experience. Plus, its slim, sleek design makes it very comfortable to wear throughout the day, without putting undue pressure on my ears. I'm also impressed with the battery life, which allows for extended use without having to worry about constantly recharging. Finally, I appreciate the noise reduction feature, which allows me to fully enjoy my music by filtering out external distractions. In short, the Sennheiser All Day Clear Slim product is a perfect choice for all women wishing to combine style, comfort and exceptional sound quality."
118,BestBuy,Rated 5 out of 5 stars,All the features + comfortable!,"Review for 

Sennheiser - All-Day Clear Slim - OTC Self-Fitting Hearing Aid

I was looking for three main features in an OTC hearing aid: rechargeable, Bluetooth connectivity, and quality of sound. I found them all in these hearing aids. Sennheiser is world famous for their audio products, so I was banking on them putting their name on these *only* if they met strict quality standards. I was not disappointed. 

They’re light weight and easy to handle. Since they have a behind-the-ear component, the portion that goes into your ear is small and comfortable. The part that goes behind your ear is nearly invisible and has simple controls for changing volume and taking phone calls. The connecting wire is soft, but bendable and makes it easy to fit the aids to your liking. They feel secure, but with their open air design, not like some aids that feel stuffed in your ears. Also, they come with three earpiece sizes to fit each ear nicely.

Connecting the aids to your phone is easy with the app, which is also very straightforward. Once paired, a simple hearing preference test locks in your settings until you want to change them. The Bluetooth connectivity lets you listen to music (with quite nice sound quality!) or make and take phone calls. It’s important to note that the 16 hour battery life pertains to using the aids for hearing assistance, but using Bluetooth will only give you a few hours of battery life.

Charging the aids is easy with the enclosed charging case. Red, yellow and green indicators keep you up to date on charging progress. Taking the aids out of the charger turns them on and connects them to your phone. The app lets you adjust the overall volume or set it separately for each ear. You can fine tune the equalization with bass, mid tone, and treble sliders. Audio signals let you know when the batteries are running low.

Finally, due to their construction, sound is enhanced without sounding “canned” or artificial. The mixture of sound traveling directly to your ears combined with the amplified sound comes across as very natural."
118,BestBuy,Rated 5 out of 5 stars,i like this hearing aid,"I have to say that I am really impressed with the Sennheiser All Day Clear Slim product. With my regular small hearing losses, it is often difficult for me to fully enjoy my favorite music or follow a conversation clearly. However, since I started using this headset, my life has really changed. Its thin and lightweight design makes it extremely comfortable to wear all day, without any discomfort. Additionally, the exceptional sound clarity I get from these headphones is simply amazing. The bass is powerful and deep, and the highs are clear and crisp. Even when I'm in a noisy environment, the headphones manage to filter out the noise and give me a great hearing experience. I am truly grateful to have discovered the Sennheiser All Day Clear Slim, as it has improved my quality of life significantly. I highly recommend it to anyone with hearing problems as it really does make a huge difference."
118,BestBuy,Rated 5 out of 5 stars,VERY WELL MADE!,"I have been looking at OTC hearing aids for a while, I am a retired police officer.  And for 20 years I was a firearms instructor, the majority of that time I only used the soft foam, moldable in ear hearing protection.  Now I’m paying the price, my hearing is not what it used to be.  

I first off want to mention how well these are packaged by Sennheiser, the outer box was a mess, it looked as if it had been crushed and I was worried about the product inside.  But once I opened it and removed the inner box I realized they were not, due to the fact that Sennheiser put forth a lot of effort in packaging these hearing aids.  JOB WELL DONE1

Before I received these I downloaded the All-Day Clear app and registered for a new account.  When they arrived I was surprised that they were 77% charged. The initial setup w/ the app and the hearing aids was very easy.  It took about 2-3 minutes and I had them connected to my phone by bluetooth.  I took the time to try on the included soft, gel tips to find just the right fit for me.  I settled on the medium in my left ear and the small in my right.  My problem is that no matter what I do, whether its w/ these Sennheiser All-Day Clear Slim fearing aids or just in-ear headphones, God made my right ear different from the left as far as the canal is concerned.  My point is I never have a problem w/ my left ear, but my right ear after about an hour or so, I begin to experience ear fatigue.  And it gets to the point that I have to remove it.  It was the same w/ these.  That is no fault of the company, it’s just me.

As far as the product, its is VERY well made!  These are lightweight, that was the first thing that I noticed when I removed them from the case.  My wife and I rode our golf cart after I had the tips on and the hearing aids wire adjusted.  I chose the wind noise reduction setting, but I still had a lot of wind noise in both ears, not a big deal but it was noticeable.  When we arrived at home my wife was doing laundry and I was reading/listening to the television.  And I had the volume set to what I “normally” have it set on and immediately I had to turn it down.  I realized then that I really need hearing aids.  I was amazed, because I could hear.  My wife came out of the laundry room and asked why I turned the volume down and I told her that it was a bit overwhelming.  And it was/is.  I was hearing “noises” I had been missing.  I was shocked to hear the water discharging from the washing machine, I had never heard that.  I heard my wife running water in the kitchen sin, again, I hadn’t heard that.  And then, the ear pain started and I removed them for the night and charged them.  I went to Church the next morning and I was pleasantly surprised how well I could hear, again, I heard sounds, noises, voices, etc., that I hadn’t been used to hearing.  And the adjustability on the app makes fine tuning these to fit your need and surroundings so simple.  JOB WELL DONE!

The fit, other than my right ear is great.  No one has noticed (if they have they haven’t mentioned it) that I have these in.  They are sleek and when Sennheiser says “Slim” they aren’t kidding.  I was pleased how well they stayed in and allowed me to hear again.  Take the time to mold the wire to fit around the front part of the ear and they are truly not very noticeable.  The soft case that Sennheiser includes in the package is a great benefit for me, I put it in my pocket and when the ear fatigue starts I will take them out, I’ve tried leaving the left hearing aid in, but its hard to explain but I just don’t like the results, its as if I’m turning my head to the right to compensate and it becomes overwhelming.  My hope is that the more I wear these and get more accustomed to that “overwhelming” feeling that my ear fatigue will go away.  Because these Sennheiser All-Day Clear Slim have opened my eyes to how much I had lost in my hearing.  

JOB WELL DONE!"
118,BestBuy,Rated 4 out of 5 stars,Easy to adjust,"It is nice to have hearing assistance and also be able to answer the phone or listen to music without having to switch between devices. It is a bit more obvious that I have something in my ear than other hearing assistance devices I have used, but most people assume it is an ear bud. It is convenient to be able to adjust the different levels if I want more or less bass for example I can use my phone to dial in when seems right for me. Not having something in my ear canal makes it more comfortable, although more obvious to others. The set up took a little bit, but was doable. Overall it is nice to have a little bit of assistance when I want it without having to go get an ear exam. I can adjust the settings depending on my environment. It is nice because if I know there is someones voice that I want to hear I can work at adapting the settings to be ideal for that voice to help me pick it out from the surrounding noises. The background adaption is a nice feature that helps balance levels."
118,BestBuy,Rated 4 out of 5 stars,Performance - superb; aesthetics - so so :-(,"Excellent: the performance.  Vastly improved my hearing watching TV, movies, in restaurants, social gatherings - both indoors and outdoors.  The app had short learning curve, easy to use, accomplished all I wanted, once it was installed,  installation was an exercise in futility.  I was unable to use my apple email addresses, iCloud in that a 2 step process required my receiving and entering a verification code.  I was unable to receive the code despite using 3 different Apple based emails.  I had to phone the help desk and their suggestion was to use a gmail address.  I did, it worked, all went silky smooth.  My issues are with the aesthetics.  The portion of the hearing aid that goes into the ear is a prounounced BLACK color.  It should be a lite color or clear color rather than the eye catching black.  The wire that loops over the ear is just thick enough to also stand out.  I have another brand of Hearing aids that use the same format.  The ear inserts are almost unnoticeable, and the wires are of a narrower diameter and barely visible.  The aids charge quickly in their case, hence these aids are more desirable than my other aids where I am constantly replacing batteries.  I also love taking cell phone calls with the aids being the receiver.  If the 2 changes were made by the OEM, these aids would be 5 star!"
118,BestBuy,Rated 5 out of 5 stars,Very good,"These headphones deliver exceptional sound quality, with deep bass and clear treble, allowing me to fully enjoy my favorite music without compromising my hearing health. Plus, its slim and lightweight design makes it extremely comfortable to wear throughout the day, without putting undue pressure on my ears. I'm also impressed by its durability and long battery life, making it an ideal choice for everyday use. In conclusion, the Sennheiser All Day Clear Slim is a highly recommended product for people with hearing problems, offering both exceptional sound quality and comfort."
118,BestBuy,Rated 4 out of 5 stars,So Far... So Good,"I've tried audiologist tuned AI style hearing aids for over $4000 and I've tried the $100 ""guaranteed"" cheapos and both were terrible. Enter the middle ground: Sennheiser All Day Cleaer Slim. I've used them for almost two months and as long as I keep them on ""Live Music"" mode, they're great. I can hear so much better. The other ""automatic"" mode or whatever it's called, filters out too much of the things I WANT to hear. If I want that, I'll go back to the $4000 AI model. So... it's liveable. What I LOVE is that calls, music, streaming video audio all come through clear and clean and at enough volume that I can actually enjoy telephone conversations again. I don't like the behind the ear thing. It feels like I'm going to lose them from time to time, but they work better than the in-the-ear units I tried before. So Far... So Good"
118,BestBuy,Rated 5 out of 5 stars,"Comfortable to wear, definitely aids hearing","Downloaded the All-Day Clear app.  The intro, e.g. user agreement was so lengthy, it seemed like I was reading a manual!  Next, I had to create an account.  This included agreeing to them processing my data.  What data do they need for me to use hearing aids!  You have to provide a real email or phone number as they will send a verification code for you to complete the account creation process.  Next is the process of pairing via Bluetooth with your phone.  It took a couple of tries and then they paired.  Streaming a video or listening to music on the phone, the Sennheiser hearing aids work pretty well. This is true for phone conversations including conference calls I do from the phone.  Normally I have the volume all the way up, with the hearing aids I was able to hear well at about 50% volume.  At first I didn’t think the hearing aids were working without the phone.  I didn’t think they helped with the TV.  With a little time I found the TV was too loud and kept turning it down.  It’s now at about 40% of the volume it was when I wasn’t wearing the hearing aids.  They do the job.  I do get some feedback if I touch my ears.  Why am I touching ears?  To make sure they are still in my ears!  They are so comfortable I don’t even realize I am wearing them.  I touch my ears to check if they are there and then I get feedback so I know yes they are there!  At first, I got a beep here and there and I didn’t know why.  I got a notification on my phone that says that is normal.  I think the hearing aids are tuning themselves."
118,BestBuy,Rated 5 out of 5 stars,Excellent choice!,"The Sennheiser - All-Day Clear Slim - OTC Self-Fitting Hearing Aid is an excellent OTC choice if you have the need.

My 72 year old mom moved in with us a couple years ago and both the wife and I (as well as our late-teens kids) noticed a gradual increase in TV and nusic volume coming from the basement. That in combination with us noticing an increasing presence of her asking for clarification during conversations, we were able to convince her that she may want to consider looking into hearing aids. She finally agreed and we are ALL so glad she did!

Inside the box, you'll find the usual suspects... The hearing aids, charger, cable, multiple tips, cleaning kit and a nice bonus of a casNiether of them being overly technical, I was impressed with how (relatively) quickly they had the hearing aids going.

As for quality, Sennheiser is universally recognized towards the upper end in consumer grade devices. This Clear Slim has a quality feel, look and design. 

End of the day mom loves them! she admitted she did not realiuze quite how far her hearing loss became. The conversations have been more engaging and theTV/music from the basement has almost dissapeared.

I wouldreccomend them to a friend!"
118,BestBuy,Rated 3 out of 5 stars,Can you hear me clearly and cleanly now?,"This hearing aid, available over the counter and without prescription, will improve the lifestyle of someone with mild to moderate hearing loss, but not as well as many speciality hearing aids available through an audiologist. Miniaturization in technology continues to improve and I was hoping that this could be a breakthrough product to help more people to engage in the world more comfortably. Unfortunately, it’s not quite there yet.

Set up:
Sennheiser requires installing their ‘All-Day Clear’ app to your phone for set up. This is used to create a sound profile. Unfortunately, the app crashed once (after 10 minutes ‘pending’), which made the set up take longer. On the second attempt, the aids were set up properly. Another annoyance was a warning to see a professional when I set the left gain higher than the right gain. I’d been to an audiologist in the past and know that my hearing is worse on the left side. I don’t need Sennheiser to remind me of that!

After using it for a couple of hours, I wanted to tweak some of the settings to make certain situations easier to deal with. Unfortunately, the app required me to set up the hearing aids again from scratch in order to ‘Update’ the settings. I had to write down what the settings were initially so I could have a reference point from which to work. It certainly would have been simpler to be able to tweak the settings directly instead of having to remember or write it down.

Appearance:
It was pointed out to me that the black backing to the ear buds was very visible in my ears, along with the wire heading to the ear bud from the outside portion. While hearing loss is not something to be embarrassed about, I’m not keen on how clearly this pair highlights itself to showcase that I’m wearing something. While I was out and about, I did hear someone say they through I was wearing ear buds, which was odd for someone my age.

Usage (TV / Computer / Phone):
After a couple of attempts, I was able to connect the hearing aids to my computer. At first, it did not appear in the list of bluetooth devices. After putting the hearing aids back in the case, then taking them out again, they conencted. Once connected, the sound quality was decent and clear from the PC. I also tried to connect the ‘TV mode’ on the hearing aid to my TV. I have an external bluetooth adapter for the TV, which is driven from the optical audio out. I’ve used this witth a personal surround speaker from Sony (great product) and which had been a godsend for allowing me to raise the volume for myself without disburbing those around me. I was hoping the adapter would connect to the hearing aids, but it did not. 

Connecting to phone audio was easier in some ways. I was able to get music playing through the hearing aids and they sounded as good as the computer with decent frequency range. Howver, when I got a call, I wasn’t able to get that to connect directly. I ended up using the speakerphone on my cell or my caller wasn’t able to hear me.

Usage (Conversation):
Sennhieser has done a decent job of rejecting ambient noise and focusing on a close conversation. It was certainly a big improvement over not using anything (and my shouting to others as I coudn’t hear myself). From talking to others about their experience, however, they’ve noted useful features on their hearing aids such as frequency shift, music pause, and overall clearer hearing.

Overall:
Hearing is a very personal experience. No two people lose their hearing in the same way. A specialist adds value in helping to tune a hearing aid and help you use it most effectively. They will also help you pick the right one for the features you want. While this comes at a price, I think that price is worth it when considering how long and how often hearing aids will get used. Sennheiser has done an admirable job of creating a hearing aid at a value price point. It’s just not the one for me."
118,BestBuy,Rated 3 out of 5 stars,"Good quality , but not clearly remarkable.","Firstly I am a Best Bujy Tech Insider and I did receive these Sennheiser All-Day Clear Slim hearing aids for the putpose of review.

I am a long time hearing aid user, so I
have experience with hearing aids of which all have deficiencies and these Sennheiser All-Day Clear Slims are no excreption.

I like the build quality. The heavy bendable wire is a good asset as it helps keep the hearing aid on your ear in the case of the ear insert comming out. I like the app, it installed easily and quides you in the setup of the hearing aids. the volume of each side can be individually controlled or they can be merged as one. There is an audio equalizer, but it has limited adjustments. It comes with three sizes  of ear inserts.

The battery life is all day if you only use them as hearing aids, If you use it for streaming audio from a phone, tablet or laptop, battery life will be rather limited. The charging case does not have a battery for charging so it will have to be plugged in for charging.It comes with a decent user manual and extra wax guards and the tool to replace them. 

What needs to be made clear is that although they are Blue Tooth, you can't connect them to your TV without buying a rather expensive adapter that then connects with the Sennheiser All-Day Slim hearing aids, and that is a real bummer if you were hoping  to be able to stream audio in private from your TV.

What I thought that stood out as a plus was that it didn't seem to exagerate wind noise, creaks and rattles in my older car as my other aids do. While watching TV they seem to not exagerate surrounding  sounds, such as ceiling fans.

They do a decent job streaming audio, but not great unless you hold your fingers over the ear inserts, then they sound like good ear phones. So unless you want to do that or put ear muffs over them, the sound will be a little hollow. It has separate settings for streaming and listening, which they call ""live Music"".

Reviewing hearing aids is not scientific, as they will react differently for each individual. Also you have to give your brain time to learn to process what it receives and turn it into what will eventually sound normal for you.

As hearing aids go and considering what they cost,it is a toss up as to whether I would reccomend them to a friend without reviewing other hearing aids. You can buy a service package that allows you to take they to a hearing aid center or store for adjustment or repair. You can find the cost of that on Sennheiser's website.

I am sorry that I can't be all Rah Rah, or No Way, about these hearing aids, because until I have used them for an extended period, I can not make a certain yay or nay vote on these."
118,BestBuy,Rated 4 out of 5 stars,Pretty darn good...,"The Sennheiser - All-Day Clear Slim - OTC Self-Fitting Hearing Aids have been…well, they’ve been a blessing.  To be able to hear more in a social setting is wonderful.  I’m using the phrase, “I’m sorry, what?” much less.  I appreciate that.  My family appreciates that.

The All-Day Clear Slims, like any hearing device, will take some time to get used to.  Incoming sound/voices seem to have a bit of a ‘canned’ quality.  I figure that’s going to take time for my brain to work out — and for me to fine tune as time goes on.  One thing that has made this experience much easier to deal with is the setup and controlling capabilities of the All-Day Clear mobile app.  It was one of the least tedious, easy setups that I have experienced with OTC hearing aids.  Thank you, Sennheiser.

Over time, I can only imagine that I’ll be using the app less and less.  Right now, it’s great to have total command as I continue to become familiar with them.  I can fine tune balance, volume, and tone (with an EQ) in either a split fashion, or both left and right together.  My set has two sound settings — Automatic, which seems to adjust incoming sound based upon your surroundings (like in a constantly changing social setting), and what Sennheiser calls the Live Music setting.  This setting seems to take everything in just as it is.  I have found myself having the Automatic setting on during most of the day.  When I’m relaxing in the evening and watching the TV or a movie, I prefer the Live Music setting…fewer sounds/voices dropping out and then returning.  Everything seems to stay more constant.  This is all kind of hard to explain.  You need to experience it yourself.

There are a couple things I wish were different —  

I wish the charging case had an internal battery to charge the aids overnight.  As it is, the case does need to be plugged in via USB-C.

I wish the receiver buds were tan or semi-translucent instead of black.  Less noticeable.

I wish the connective wire from the main body to the ear bud was just a tad bit longer — but that’s just the ‘design’ of my earlobe.

Even with all this in mind, these are darn good hearing aids.  Try ‘em out.  You’ll want to check with Sennheiser, but I believe that they offer a 30-day trial period…and with these, you don’t have to buy any hearing aid batteries ever again!"
118,BestBuy,Rated 5 out of 5 stars,I like this product,"I recently had the opportunity to try the Sennheiser All Day Clear Slim product and I am happy to share my positive review about it. First of all, I must highlight the exceptional sound quality it offers. The bass is deep and powerful, while the treble is clear and precise, providing a most enjoyable listening experience. Plus, its slim, sleek design makes it very comfortable to wear throughout the day, without putting undue pressure on my ears. I'm also impressed with the battery life, which allows for extended use without having to worry about constantly recharging. Finally, I appreciate the noise reduction feature, which allows me to fully enjoy my music by filtering out external distractions. In short, the Sennheiser All Day Clear Slim product is a perfect choice for all women wishing to combine style, comfort and exceptional sound quality."
118,BestBuy,Rated 5 out of 5 stars,All the features + comfortable!,"Review for 

Sennheiser - All-Day Clear Slim - OTC Self-Fitting Hearing Aid

I was looking for three main features in an OTC hearing aid: rechargeable, Bluetooth connectivity, and quality of sound. I found them all in these hearing aids. Sennheiser is world famous for their audio products, so I was banking on them putting their name on these *only* if they met strict quality standards. I was not disappointed. 

They’re light weight and easy to handle. Since they have a behind-the-ear component, the portion that goes into your ear is small and comfortable. The part that goes behind your ear is nearly invisible and has simple controls for changing volume and taking phone calls. The connecting wire is soft, but bendable and makes it easy to fit the aids to your liking. They feel secure, but with their open air design, not like some aids that feel stuffed in your ears. Also, they come with three earpiece sizes to fit each ear nicely.

Connecting the aids to your phone is easy with the app, which is also very straightforward. Once paired, a simple hearing preference test locks in your settings until you want to change them. The Bluetooth connectivity lets you listen to music (with quite nice sound quality!) or make and take phone calls. It’s important to note that the 16 hour battery life pertains to using the aids for hearing assistance, but using Bluetooth will only give you a few hours of battery life.

Charging the aids is easy with the enclosed charging case. Red, yellow and green indicators keep you up to date on charging progress. Taking the aids out of the charger turns them on and connects them to your phone. The app lets you adjust the overall volume or set it separately for each ear. You can fine tune the equalization with bass, mid tone, and treble sliders. Audio signals let you know when the batteries are running low.

Finally, due to their construction, sound is enhanced without sounding “canned” or artificial. The mixture of sound traveling directly to your ears combined with the amplified sound comes across as very natural."
118,BestBuy,Rated 5 out of 5 stars,i like this hearing aid,"I have to say that I am really impressed with the Sennheiser All Day Clear Slim product. With my regular small hearing losses, it is often difficult for me to fully enjoy my favorite music or follow a conversation clearly. However, since I started using this headset, my life has really changed. Its thin and lightweight design makes it extremely comfortable to wear all day, without any discomfort. Additionally, the exceptional sound clarity I get from these headphones is simply amazing. The bass is powerful and deep, and the highs are clear and crisp. Even when I'm in a noisy environment, the headphones manage to filter out the noise and give me a great hearing experience. I am truly grateful to have discovered the Sennheiser All Day Clear Slim, as it has improved my quality of life significantly. I highly recommend it to anyone with hearing problems as it really does make a huge difference."
